,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0,0.814245,0.820696,0.827234,0.833867,0.84059,0.847402,0.854298,0.861276,0.868331,0.875459,0.882658,0.889924,0.89725,0.904631,0.912062,0.919536,0.927047,0.93459,0.942156,0.949732,0.957309,0.964874,0.972416,0.979922,0.987375,0.994755,1.002041,1.009215,1.016255,1.023138,1.029839,1.036332,1.042593,1.048596,1.054312,1.059713,1.064769,1.069454,1.073741,1.077606,1.081027,1.083981,1.086449,1.088413,1.089858,1.090768,1.09114,1.09097,1.090262,1.089019,1.087257,1.084995,1.082254,1.079059,1.075443,1.071439,1.067082,1.062413,1.057476,1.052312,1.046962,1.041465,1.035858,1.030173,1.024439,1.018683,1.012926,1.007189,1.001488,0.99584,0.990257,0.984754,0.97934,0.974028,0.968825,0.963734,0.958759,0.9539,0.94916,0.944539,0.940037,0.935652,0.931384,0.927233,0.923198,0.919276,0.915469,0.911773,0.908189,0.904715,0.901349,0.898089,0.894933,0.891878,0.888921,0.88606,0.883292,0.880616,0.878027,0.875524,0.873103,0.870763,0.868499,0.86631,0.864192,0.862144,0.860163,0.858246,0.856393,0.8546,0.852867,0.851191,0.84957,0.848002,0.846486,0.84502,0.843602,0.842231,0.840905,0.839623,0.838383,0.837184,0.836025,0.834905,0.833821,0.832774,0.831762,0.830783,0.829836,0.828921,0.828035,0.827179,0.826351,0.825551,0.824778,0.824038,0.823332,0.822659,0.822019,0.82141,0.820832,0.820284,0.819764,0.819272,0.818808,0.81837,0.817958,0.81757,0.817206,0.816866,0.816548,0.816251,0.815976,0.81572,0.815484,0.815267,0.815067,0.814885,0.81472,0.81457,0.814434,0.814239,0.814189,0.814095,0.814017,0.813952,0.813898,0.813854,0.813821,0.813797,0.813781,0.810710174243377,0.805561201941265,0.800498930381292,0.795520475918898,0.790624007194315,0.785798091318506,0.781002791009762,0.776243017668233,0.771530206530818,0.766871755875008,0.762274895677688,0.757746693795324,0.753291282935452,0.748912708674616,0.744613100976944,0.740391817869729,0.736250956625722,0.732188073033049,0.728201680135133,0.724291221902046,0.720454389708483,0.716689813026203,0.712995280834041,0.709369507660043,0.705810373984943,0.702315810643236,0.698885514651798,0.69551663225495,0.692207223292521,0.688955392134358,0.685759286272817,0.682616257421775,0.679524547519332,0.676483266844727,0.673488245552125,0.67053950547082,0.667633801501273,0.664770395065197,0.661946945002544,0.659162769822949,0.656415598691145,0.653704803564068,0.651028975525291,0.648388317890742,0.645781456628519,0.643209399854276,0.640670796444224,0.638165878036765,0.635694875223353,0.63325801760438,0.630855533843428,0.628487651719932,0.626154598180334,0.623855081902035,0.621590858229357,0.61936064655905,0.617163189939335,0.6149994939952,0.61286683331726,0.610765490826578,0.608693534418339,0.606649064620575,0.604631677747549,0.602638790894443,0.600669315545732,0.598720734196865,0.59679273195826,0.594882845363393,0.59299079597536,0.59111488480585,0.589254859916683,0.587411182183905,0.585582896442337,0.583771170936299,0.581975757906262,0.580198508072893,0.578440552191633,0.576702313737663,0.574986974626813,0.573294233269581,0.571626537952803,0.56998493841251,0.568369790887424,0.56678280723026,0.565222971073364,0.56369063091008,0.562185460239725,0.560706468470392,0.559252679717481,0.557821800221619,0.556413559052095,0.555024380688909,0.553654035119793,0.552299007343886,0.550957794299302,0.549628258489461,0.548309592974842,0.547001001346109,0.54570040151024,0.544408320977468,0.543124637478806,0.541849230787773,0.540581982676117,0.539324054058981,0.538076593191413,0.536840101017506,0.535616339959115,0.534406422115921,0.533210818492056,0.532031251742749,0.530867548055497,0.529721410171006,0.528592655096816,0.527481103031738,0.526387816319387,0.525311375791981,0.524251610940429,0.523208968848793,0.522182053951422,0.521170097679448,0.520172340382204,0.519188031126417,0.518216427499955,0.517256795420002,0.51630840894554,0.515369947738507,0.51444130689433,0.513521184345576,0.512610085180189,0.511706124019543,0.510809814542586,0.509919884866173,0.509036260214233,0.508158275967443,0.507285863663167,0.506418367592517,0.505555725294707,0.504697289615117,0.503843588066208,0.502993977800868,0.502147821970381,0.501306230791241,0.500469146751882,0.49963535737307,0.498805967451527,0.497980921749459,0.497160739972337,0.496344791769378,0.495533595940546,0.494727667256212,0.493926947128191,0.493131946047448,0.49234317069624,0.491560558073034,0.490785175749657,0.490016955784678,0.48925583123115,0.488502859128979,0.487757967929599,0.48702220581992,0.486295496946456,0.485578323810683,0.484870609690267,0.484172834148601,0.483484919695278,0.482806790031497,0.482137817980514,0.481478483625464,0.480828164046906,0.480186241378698,0.479552102698932,0.478925139922803,0.478304749697356,0.47769033329808,0.477081296527296,0.476477049614291,0.475875922241288,0.475278421724796,0.474683970941335,0.474091996812179,0.473502469050461,0.472915357717244,0.472330096125962,0.471747193830128,0.471167157248739,0.470589955214817,0.470016090618943,0.469446063393861,0.468880370587618,0.468320037658841,0.467764492848248,0.46721528663313,0.46667184520504,0.466135182664298,0.465604725690873,0.465081484207285,0.464565411188979,0.464055410339347,0.463552488972847,0.463056078584806,0.462565614267031,0.462080534627062,0.46160132435942,0.461126383373065,0.460656200215259,0.460189703420367,0.459727383069637,0.459267655507184,0.458811531423645,0.458357950438495,0.457906889491467,0.457458325787393,0.457012751323469,0.456569114118394,0.456128933835186,0.455691159677546,0.455256794159057,0.454825812335585,0.454398189578514,0.453974921911959,0.453555472168118,0.45314032388633,0.452729958602531,0.452324855906832,0.451923971761605,0.45152880049267,0.451138299458958,0.450753453173929,0.450373727095454,0.449999093774071,0.44962902222979,0.449264494231659,0.448904476181631,0.448549446154835,0.44819837497382,0.447852243282314,0.447509523808218,0.447171197342734,0.44683674145458,0.446506135358258,0.446178859671358,0.445855394041143,0.445534722640685,0.445217326102644,0.444903683452114,0.444592285822216,0.444284606803527,0.443979636390783,0.443677854120873,0.443378748350599,0.443082798188618,0.442789493287146,0.442498818760609,0.442211746258849,0.441926780569713,0.441644893352597,0.44136606933272,0.441089801865462,0.440816568464848,0.440546354490696,0.440278655057811,0.440014437230163,0.439753196168822,0.439494918070244,0.439240567374577,0.43898963993026,0.438742121544074,0.438497510256222,0.438257256309658,0.438020856875816,0.437789758747747,0.437563945072587,0.437343399331744,0.437127619262353,0.436916589914799,0.43670884021129,0.436504843615787,0.43630458775236,0.43610757586902,0.435914281224429,0.435723724011106,0.435536861957476,0.435353200275596,0.43517272870658,0.434995437187683,0.434821315850862,0.434650355021365,0.434483027486038,0.434318841209287,0.434157305301237,0.433999374689487,0.433844558626508,0.433692848583056,0.433544717131597,0.433399194065744,0.433257233040041,0.433118345351236,0.432982523393226,0.432849759738494,0.432720047137083,0.432593858061809,0.432470226344403,0.432350104185024,0.432233005501218,0.432119402790528,0.432008331979059,0.431900744616865,0.43179615600571,0.431694560477732,0.431595952533639,0.431500326841955,0.43140767823829,0.431318479427067,0.431232247623297,0.431148978172775,0.431068666585674,0.430991308535938,0.430916899860691,0.430845913576527,0.430777391712459,0.430712284535097,0.430649634792449,0.430590392693612,0.430534078233653,0.430480688390294,0.430430220300528,0.430383147604929,0.430338515003823,0.430296796523455
